0	0.1	0.2	0.3	0.4	495
1	0	0	0	0	498
2	0	0	0	0	492
3	0	0	0	0	489
4	0	0	0	0	498
5	0	0	0	0	510
6	0	0	0	0	515
7	0	0	0	0	519
8	0	0	0	0	512
9	0	0	0	0	504
10	0	0	0	0	499
11	0	0	0	0	492
12	0	0	0	0	487
13	0	0	0	0	482
14	0	0	0	0	492
15	0	0	0	0	508
0	0	0	0	0	515
1	0	0	0	0	502
2	0	0	0	0	503
3	0	0	0	0	492
4	0	0	0	0	485
5	0	0	0	0	480
6	0	0	0	0	477
7	0	0	0	0	477
8	0	0	0	0	487
9	0	0	0	0	499
10	0	0	0	0	515
11	0	0	0	0	516
12	0	0	0	0	509
13	0	0	0	0	504
14	0	0	0	0	498
15	0	0	0	0	492
0	0	0	0	0	487
1	0	0	0	0	482
2	0	0	0	0	496
3	0	0	0	0	510
4	0	0	0	0	517
5	0	0	0	0	529
6	0	0	0	0	525
7	0	0	0	0	509
8	0	0	0	0	498
9	0	0	0	0	492
10	0	0	0	0	487
11	0	0	0	0	486
12	0	0	0	0	499
13	0	0	0	0	514
14	0	0	0	0	526
15	0	0	0	0	524
0	0	0	0	0	513
1	0	0	0	0	502
2	0	0	0	0	489
3	0	0	0	0	475
4	0	0	0	0	459
5	0	0	0	0	443
6	0	0	0	0	443
7	0	0	0	0	446
8	0	0	0	0	438
9	0	0	0	0	442
10	0	0	0	0	428
11	0	0	0	0	404
12	0	0	0	0	385
13	0	0	0	0	371
14	0	0	0	0	363
15	0	0	0	0	358
0	0	0	0	0	364
1	0	0	0	0	374
2	0	0	0	0	385
3	0	0	0	0	385
4	0	0	0	0	390
5	0	0	0	0	399
6	0	0	0	0	410
7	0	0	0	0	422
8	0	0	0	0	434
9	0	0	0	0	448
10	0	0	0	0	473
11	0	0	0	0	499
12	0	0	0	0	540
13	0	0	0	0	578
14	0	0	0	0	608
15	0	0	0	0	641
0	0	0	0	0	675
1	0	0	0	0	711
2	0	0	0	0	748
3	0	0	0	0	791
4	0	0	0	0	837
5	0	0	0	0	883
6	0	0	0	0	932
7	0	0	0	0	957
8	0	0	0	0	975
9	0	0	0	0	990
10	0	0	0	0	1001
11	0	0	0	0	1002
12	0	0	0	0	988
13	0	0	0	0	967
14	0	0	0	0	961
15	0	0	0	0	957
0	0	0	0	0	948
1	0	0	0	0	938
2	0	0	0	0	901
3	0	0	0	0	850
4	0	0	0	0	800
5	0	0	0	0	751
6	0	0	0	0	707
7	0	0	0	0	668
8	0	0	0	0	646
9	0	0	0	0	632
10	0	0	0	0	615
11	0	0	0	0	592
12	0	0	0	0	562
13	0	0	0	0	535
14	0	0	0	0	510
15	0	0	0	0	486
0	0	0	0	0	462
1	0	0	0	0	440
2	0	0	0	0	440
3	0	0	0	0	437
4	0	0	0	0	428
5	0	0	0	0	423
6	0	0	0	0	401
7	0	0	0	0	372
8	0	0	0	0	349
9	0	0	0	0	333
10	0	0	0	0	322
11	0	0	0	0	317
12	0	0	0	0	322
13	0	0	0	0	336
14	0	0	0	0	348
15	0	0	0	0	346
0	0	0	0	0	342
1	0	0	0	0	339
2	0	0	0	0	339
3	0	0	0	0	340
4	0	0	0	0	341
5	0	0	0	0	343
6	0	0	0	0	359
7	0	0	0	0	382
8	0	0	0	0	387
9	0	0	0	0	402
10	0	0	0	0	399
11	0	0	0	0	388
12	0	0	0	0	380
13	0	0	0	0	376
14	0	0	0	0	376
15	0	0	0	0	378
0	0	0	0	0	393
1	0	0	0	0	413
2	0	0	0	0	432
3	0	0	0	0	433
4	0	0	0	0	425
5	0	0	0	0	420
6	0	0	0	0	415
7	0	0	0	0	410
8	0	0	0	0	405
9	0	0	0	0	401
10	0	0	0	0	414
11	0	0	0	0	431
12	0	0	0	0	438
13	0	0	0	0	449
14	0	0	0	0	446
15	0	0	0	0	432
0	0	0	0	0	423
1	0	0	0	0	416
2	0	0	0	0	414
3	0	0	0	0	413
4	0	0	0	0	427
5	0	0	0	0	442
6	0	0	0	0	456
7	0	0	0	0	458
8	0	0	0	0	449
9	0	0	0	0	444
10	0	0	0	0	438
11	0	0	0	0	432
12	0	0	0	0	427
13	0	0	0	0	422
14	0	0	0	0	437
15	0	0	0	0	456
0	0	0	0	0	464
1	0	0	0	0	475
2	0	0	0	0	470
3	0	0	0	0	455
4	0	0	0	0	444
5	0	0	0	0	437
6	0	0	0	0	433
7	0	0	0	0	432
8	0	0	0	0	443
9	0	0	0	0	457
10	0	0	0	0	470
11	0	0	0	0	468
12	0	0	0	0	463
13	0	0	0	0	457
14	0	0	0	0	452
15	0	0	0	0	447
0	0	0	0	0	442
1	0	0	0	0	439
2	0	0	0	0	454
3	0	0	0	0	471
4	0	0	0	0	480
5	0	0	0	0	493
6	0	0	0	0	487
7	0	0	0	0	471
8	0	0	0	0	460
9	0	0	0	0	452
10	0	0	0	0	448
11	0	0	0	0	446
12	0	0	0	0	459
13	0	0	0	0	470
14	0	0	0	0	480
15	0	0	0	0	479
0	0	0	0	0	472
1	0	0	0	0	467
2	0	0	0	0	462
3	0	0	0	0	457
4	0	0	0	0	453
5	0	0	0	0	448
6	0	0	0	0	462
7	0	0	0	0	481
8	0	0	0	0	490
9	0	0	0	0	505
10	0	0	0	0	498
11	0	0	0	0	480
12	0	0	0	0	468
13	0	0	0	0	459
14	0	0	0	0	454
15	0	0	0	0	451
0	0	0	0	0	463
1	0	0	0	0	478
2	0	0	0	0	486
3	0	0	0	0	486
4	0	0	0	0	479
5	0	0	0	0	473
6	0	0	0	0	467
7	0	0	0	0	462
8	0	0	0	0	458
9	0	0	0	0	454
10	0	0	0	0	470
11	0	0	0	0	484
12	0	0	0	0	483
13	0	0	0	0	475
14	0	0	0	0	466
15	0	0	0	0	460
0	0	0	0	0	456
1	0	0	0	0	454
2	0	0	0	0	455
3	0	0	0	0	456
4	0	0	0	0	468
5	0	0	0	0	486
6	0	0	0	0	502
7	0	0	0	0	495
8	0	0	0	0	490
9	0	0	0	0	486
10	0	0	0	0	482
11	0	0	0	0	478
12	0	0	0	0	475
13	0	0	0	0	472
14	0	0	0	0	484
15	0	0	0	0	502
0	0	0	0	0	512
1	0	0	0	0	500
2	0	0	0	0	489
3	0	0	0	0	482
4	0	0	0	0	477
5	0	0	0	0	475
6	0	0	0	0	473
7	0	0	0	0	475
8	0	0	0	0	486
9	0	0	0	0	505
10	0	0	0	0	488
11	0	0	0	0	491
12	0	0	0	0	490
13	0	0	0	0	489
14	0	0	0	0	488
15	0	0	0	0	486
0	0	0	0	0	483
1	0	0	0	0	481
2	0	0	0	0	497
3	0	0	0	0	513
4	0	0	0	0	521
5	0	0	0	0	536
6	0	0	0	0	527
7	0	0	0	0	513
8	0	0	0	0	503
9	0	0	0	0	496
10	0	0	0	0	492
11	0	0	0	0	491
12	0	0	0	0	503
13	0	0	0	0	514
14	0	0	0	0	530
15	0	0	0	0	528
0	0	0	0	0	521
1	0	0	0	0	515
2	0	0	0	0	510
3	0	0	0	0	505
4	0	0	0	0	500
5	0	0	0	0	496
6	0	0	0	0	508
7	0	0	0	0	525
8	0	0	0	0	530
9	0	0	0	0	545
10	0	0	0	0	536
11	0	0	0	0	520
12	0	0	0	0	509
13	0	0	0	0	502
14	0	0	0	0	498
15	0	0	0	0	497
0	0	0	0	0	510
1	0	0	0	0	525
2	0	0	0	0	532
3	0	0	0	0	531
4	0	0	0	0	526
5	0	0	0	0	519
6	0	0	0	0	513
7	0	0	0	0	507
8	0	0	0	0	502
9	0	0	0	0	497
10	0	0	0	0	510
11	0	0	0	0	524
12	0	0	0	0	536
13	0	0	0	0	548
14	0	0	0	0	540
15	0	0	0	0	524
0	0	0	0	0	513
1	0	0	0	0	506
2	0	0	0	0	502
3	0	0	0	0	500
4	0	0	0	0	510
5	0	0	0	0	527
6	0	0	0	0	535
7	0	0	0	0	528
8	0	0	0	0	522
9	0	0	0	0	517
10	0	0	0	0	513
11	0	0	0	0	510
12	0	0	0	0	505
